# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 18:44:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\ummwngff.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613204410_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.956861
# Diagonal elements of inverse mass matrix:
# 5.88865, 0.00602453
-262.295,0.843687,0.956861,2,3,0,263.201,104.615,18.9124,-334.121,96.3752
-261.788,1,0.956861,1,3,0,262.176,105.729,19.5277,-333.621,98.4245
-261.871,0.97586,0.956861,1,1,0,261.904,105.458,19.3399,-333.702,137.051
-262.146,0.883766,0.956861,2,3,0,262.652,109.233,19.6584,-333.975,128.126
-263.005,0.870082,0.956861,1,3,0,263.334,109.783,21.5199,-334.828,81.5661
-262.349,0.869407,0.956861,1,3,0,264.752,108.16,17.9293,-334.177,114.81
-262.349,0.521573,0.956861,1,1,0,263.635,108.16,17.9293,-334.177,92.7568
-262.349,0.162918,0.956861,1,1,0,265.599,108.16,17.9293,-334.177,117.747
-263.679,0.663711,0.956861,1,1,0,263.736,109.001,17.0288,-335.496,102.158
-263.656,0.963203,0.956861,2,3,0,264.886,111.001,18.5045,-335.468,109.684
-262.147,1,0.956861,2,3,0,263.715,104.872,19.0046,-333.975,104.985
-264.272,0.510835,0.956861,2,3,0,266.1,110.355,22.8835,-336.083,100.77
-263.772,1,0.956861,1,1,0,264.495,110.681,21.9875,-335.586,96.8502
-261.759,0.92476,0.956861,2,3,0,264.997,106.473,18.7843,-333.592,98.1252
-262.965,0.795055,0.956861,2,3,0,263.136,110.204,21.013,-334.785,101.742
-262.161,1,0.956861,2,3,0,263.179,105.756,20.9681,-333.993,145.037
-262.047,0.987249,0.956861,2,3,0,262.504,108.538,20.4871,-333.879,110.514
-262.804,0.938717,0.956861,2,3,0,262.843,104.207,18.3192,-334.625,92.4518
-261.992,1,0.956861,1,1,0,262.603,105.21,19.0801,-333.822,85.7283
-261.693,0.974891,0.956861,1,3,0,262.163,107.731,19.6192,-333.527,93.4976
-261.848,0.987659,0.956861,2,3,0,261.861,108.23,20.058,-333.681,117.326
-261.848,0.679241,0.956861,1,3,0,263.33,108.23,20.058,-333.681,96.2776
-262.661,0.738322,0.956861,2,3,0,264.003,109.927,18.839,-334.483,104.46
-265.304,0.411652,0.956861,1,1,0,265.405,112.491,18.4413,-337.098,123.627
-265.179,1,0.956861,2,3,0,265.218,101.089,21.3698,-336.968,91.7713
-262.655,0.931861,0.956861,2,3,0,264.614,110.152,19.9787,-334.477,89.4805
-262.749,0.998513,0.956861,2,3,0,263.247,104.575,21.3861,-334.575,115.207
-264.328,0.726575,0.956861,2,3,0,264.923,111.782,21.6331,-336.132,97.9522
-263.699,0.595964,0.956861,2,3,0,268.37,108.444,16.8415,-335.517,73.8854
-261.901,1,0.956861,2,3,0,263.552,105.386,19.8106,-333.733,85.7056
-264.091,0.722008,0.956861,2,3,0,264.918,104.512,23.1209,-335.907,73.6925
-263.1,1,0.956861,2,3,0,264.352,103.626,21.1662,-334.92,131.779
-263.536,0.91752,0.956861,1,1,0,263.718,102.976,21.2244,-335.349,97.1485
-264.242,0.902001,0.956861,2,3,0,265.189,111.179,17.9816,-336.05,83.5486
-262.611,1,0.956861,2,3,0,264.347,106.044,21.8042,-334.441,88.3991
-261.821,0.879368,0.956861,2,7,0,263.692,107.277,18.5642,-333.653,85.5062
-261.689,1,0.956861,2,3,0,261.794,106.897,18.9478,-333.523,88.5435
-261.772,0.967834,0.956861,2,3,0,261.917,107.024,20.3383,-333.607,119.071
-265.755,0.393742,0.956861,1,3,0,266.745,100.442,20.2257,-337.537,114.045
-263.042,1,0.956861,2,3,0,265.16,103.212,19.8846,-334.859,120.703
-261.677,1,0.956861,1,3,0,262.872,106.591,19.8725,-333.511,120.465
-261.671,0.887394,0.956861,2,3,0,262.484,107.088,19.9182,-333.506,105.037
