# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 09:55:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\ezya6fh9.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_1_fit-20220612115517_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.948034
# Diagonal elements of inverse mass matrix:
# 5.20694, 0.00575351
-264.25,1,0.948034,2,3,0,264.743,108.085,20.5855,-337.825,136.813
-264.585,0.973729,0.948034,2,3,0,264.694,104.588,18.7259,-338.079,121.103
-265.007,0.966581,0.948034,2,3,0,265.26,110.015,18.9336,-338.506,117.578
-265.301,0.960215,0.948034,2,7,0,266.42,109.704,21.5574,-338.905,107.142
-265.531,0.98475,0.948034,2,7,0,265.589,104.305,17.6114,-338.973,119.81
-264.283,1,0.948034,2,3,0,265.657,108.65,18.9277,-337.789,105.102
-264.283,0.768009,0.948034,1,3,0,265.975,108.65,18.9277,-337.789,129.901
-265.253,0.890536,0.948034,2,3,0,265.745,105.246,17.4046,-338.69,83.5712
-265.298,0.508202,0.948034,2,3,0,268.042,110.595,19.488,-338.815,107.916
-265.814,0.969042,0.948034,2,3,0,266.819,104.627,17.2028,-339.238,91.7398
-264.364,1,0.948034,2,7,0,265.51,108.672,20.4488,-337.932,128.868
-264.796,0.966508,0.948034,2,3,0,264.969,105.832,17.6526,-338.247,114.872
-265.682,0.685388,0.948034,2,3,0,267.014,108.724,22.5861,-339.328,170.645
-263.96,0.998656,0.948034,2,7,0,265.38,107.067,18.8763,-337.467,96.9533
-264.818,0.77583,0.948034,2,3,0,265.228,109.914,19.7509,-338.352,113.314
-263.944,1,0.948034,2,3,0,264.644,106.125,19.4834,-337.476,85.75
-265.107,0.765349,0.948034,1,3,0,265.771,105.95,22.1199,-338.739,150.366
-264.848,0.925606,0.948034,2,3,0,266.202,107.717,17.546,-338.295,99.6469
-264.438,0.78198,0.948034,2,3,0,266.052,104.558,19.5709,-337.967,120.238
-265.65,0.843569,0.948034,2,3,0,266.433,103.731,21.8517,-339.261,92.1682
-265.774,0.99549,0.948034,2,3,0,266.02,103.805,22.0897,-339.394,115.981
-265.767,0.937503,0.948034,2,7,0,267.22,110.942,18.8514,-339.254,104.232
-264.874,0.90479,0.948034,2,3,0,267.286,109.148,21.2287,-338.47,148.968
-264.748,0.949553,0.948034,2,7,0,265.85,104.022,19.2913,-338.262,113.496
-264.154,0.921315,0.948034,2,3,0,265.265,106.952,20.6746,-337.734,127.558
-263.9,0.976423,0.948034,1,3,0,264.364,106.845,19.1825,-337.421,96.5993
-265.48,0.737371,0.948034,1,3,0,265.84,106.841,16.9513,-338.899,58.7241
-266.65,0.866339,0.948034,2,3,0,267.245,103.874,16.9863,-340.059,135.419
-265.678,1,0.948034,2,3,0,266.706,104.372,17.4392,-339.112,120.752
-265.276,1,0.948034,2,3,0,266.279,107.271,22.4016,-338.92,107.795
-264.573,0.985489,0.948034,2,3,0,266.06,105.507,18.0379,-338.041,94.2547
-264.256,1,0.948034,2,3,0,264.77,108.732,19.2191,-337.774,89.697
-265.631,0.796857,0.948034,1,3,0,265.806,111.045,20.0691,-339.168,118.837
-263.903,1,0.948034,2,3,0,265.508,106.609,19.2269,-337.426,110.329
-264.278,0.938445,0.948034,2,3,0,264.355,106.597,18.157,-337.753,103.727
-264.462,0.904863,0.948034,2,3,0,265.01,107.44,21.2371,-338.063,105.768
-263.905,0.985967,0.948034,1,3,0,264.517,107.07,19.7595,-337.45,112.698
-264.1,0.967989,0.948034,2,3,0,264.173,108.306,19.7189,-337.641,78.1461
-264.238,0.888325,0.948034,2,3,0,265.23,106.055,20.7252,-337.819,113.579
-263.984,0.959916,0.948034,1,3,0,264.655,106.381,18.8749,-337.491,112.96
-264.407,0.8543,0.948034,2,3,0,265.069,106.62,21.1768,-338.006,122.558
-264.956,0.941783,0.948034,2,7,0,265.175,105.952,17.464,-338.398,108.335
-264.177,1,0.948034,2,7,0,264.93,108.421,20.0367,-337.73,128.394
-263.898,1,0.948034,2,3,0,264.163,106.916,19.2046,-337.419,118.784
-263.951,0.989969,0.948034,2,3,0,263.985,106.354,19.0395,-337.465,80.7532
-264.12,0.921822,0.948034,1,3,0,264.49,107.706,20.424,-337.691,37.4538
-265.925,0.75894,0.948034,2,3,0,266.97,110.31,17.8438,-339.373,130.509
-263.928,1,0.948034,1,3,0,265.721,107.53,19.5419,-337.463,107.627
-265.069,0.728103,0.948034,1,3,0,265.902,104.199,21.2543,-338.661,127.771
-264,1,0.948034,2,3,0,264.983,107.306,20.1796,-337.561,110.243
-263.917,0.997443,0.948034,2,3,0,264.049,107.444,19.4395,-337.448,99.4292
-264.127,0.934584,0.948034,1,3,0,264.344,105.891,20.3536,-337.693,144.673
-266.583,0.847373,0.948034,2,3,0,266.633,108.34,16.461,-339.976,125.186
-266.82,0.92463,0.948034,1,1,0,267.502,108.503,16.3754,-340.207,123.319
-266.057,1,0.948034,2,3,0,267.024,108.228,16.7361,-339.463,112.241
-264.102,1,0.948034,2,3,0,265.974,108.144,18.9898,-337.613,93.5898
-265.879,0.512984,0.948034,1,3,0,268.142,105.333,22.8938,-339.535,97.6442
-264.803,0.996087,0.948034,2,7,0,266.369,109.631,20.5581,-338.37,136.473
-264.126,0.925283,0.948034,2,3,0,265.856,105.579,20.0945,-337.681,113.677
-264.142,0.979944,0.948034,2,7,0,264.382,107.207,20.6252,-337.721,91.1486
-264.201,0.996272,0.948034,2,3,0,264.262,106.583,18.2887,-337.682,141.845
-264.564,0.882495,0.948034,2,3,0,265.335,108.513,18.1837,-338.038,114.293
-264.991,0.939737,0.948034,2,3,0,265.667,104.067,18.4955,-338.472,128.785
-263.968,0.973157,0.948034,1,3,0,265.205,106.598,20.0885,-337.525,123.274
-263.931,1,0.948034,1,1,0,263.964,106.574,19.897,-337.481,95.3676
-264.333,0.892337,0.948034,1,3,0,264.721,108.024,18.3042,-337.814,117.318
-265.575,0.697327,0.948034,1,1,0,265.586,109.579,17.6423,-339.019,101.727
-264.305,1,0.948034,1,1,0,265.226,107.812,18.2637,-337.784,123.751
-264.514,0.744078,0.948034,2,3,0,266.269,105.217,20.9213,-338.1,91.01
-267.116,0.773,0.948034,2,3,0,267.679,106.099,24.2333,-340.819,80.9807
