# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 13:04:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\dx9r5ynd.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220612150446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.737835
# Diagonal elements of inverse mass matrix:
# 5.59832, 0.00670957
-266.681,0.766023,0.737835,2,3,0,267.008,110.767,25.9431,-339.499,146.356
-261.952,1,0.737835,2,3,0,266.406,107.458,22.1762,-334.668,117.729
-260.907,0.908963,0.737835,1,3,0,263.332,107.646,19.3472,-333.515,103.186
-262.571,0.713337,0.737835,1,3,0,264.203,110.693,21.3786,-335.242,91.6941
-261.189,0.901264,0.737835,2,3,0,264.013,106.853,18.3315,-333.754,106.052
-261.017,0.9053,0.737835,1,3,0,262.219,107.958,20.2085,-333.659,136.387
-260.99,0.997684,0.737835,2,3,0,261.116,106.896,20.4462,-333.643,129.953
-262.099,0.907214,0.737835,2,3,0,262.134,106.353,22.3524,-334.821,113.19
-261.204,1,0.737835,2,3,0,262.146,105.957,20.7837,-333.868,110.736
-260.864,0.998812,0.737835,2,5,0,261.17,106.606,19.5598,-333.481,105.074
-261.498,0.878619,0.737835,1,3,0,262.108,105.607,21.2597,-334.179,146.716
-261.387,0.993232,0.737835,3,7,0,261.705,108.184,18.2777,-333.948,134.023
-261.586,0.994103,0.737835,3,7,0,261.876,107.563,21.6331,-334.283,135.629
-263.136,0.870383,0.737835,2,3,0,263.578,102.281,21.0132,-335.782,83.4761
-262.497,0.949425,0.737835,3,7,0,265.406,106.091,22.7996,-335.234,107.314
-262.072,1,0.737835,2,3,0,262.538,105.598,22.1629,-334.786,89.0985
-261.62,1,0.737835,2,3,0,262.028,106.015,21.6128,-334.316,114.348
-261.853,0.962104,0.737835,3,7,0,262.702,105.607,17.7423,-334.388,95.8947
-261.044,1,0.737835,2,3,0,261.868,108.364,19.627,-333.661,130.086
-261.082,0.998702,0.737835,3,7,0,261.146,108.253,19.0373,-333.676,118.92
-261.779,0.929462,0.737835,2,3,0,262.005,109.543,20.9891,-334.444,92.8453
-261.743,0.991256,0.737835,3,7,0,262.525,105.853,17.78,-334.281,124.08
-261.384,1,0.737835,3,7,0,261.695,106.21,18.1285,-333.938,98.6717
-263.058,0.837619,0.737835,2,3,0,263.271,103.9,17.4942,-335.572,130.042
-261.921,1,0.737835,2,3,0,263.653,109.533,18.3538,-334.479,142.424
-262.021,0.992505,0.737835,3,7,0,262.767,104.503,21.5647,-334.708,105.188
