# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2_fit_model
# start_datetime = 2022-06-12 09:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\y1de9146.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2_fit-20220612115707_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-254.328,0.784966,0.83838,3,7,0,256.399,104.979,2.73876,19.0502,113.409,107.931,88.7599,110.67,105.192,121.625,121.625,113.409,110.67,113.409,94.2374,118.886,102.454,113.409,107.931,94.2374,124.364,94.2374,94.2374,118.886,94.2374,107.931,99.715,86.0212,124.364,91.4987,118.886,105.192,94.2374,121.625,116.148,105.192,118.886,102.454,110.67,121.625,110.67,105.192,91.4987,94.2374,118.886,102.454,94.2374,127.103,94.2374,102.454,86.0212,86.0212,86.0212,99.715,99.715,113.409,118.886,127.103,99.715,94.2374,96.9762,116.148,124.364,107.931,118.886,116.148,102.454,86.0212,86.0212,102.454,107.931,102.454,94.2374,99.715,116.148,116.148,91.4987,94.2374,94.2374,86.0212,83.2824,-3.88203,-4.53702,-4.48758,-3.98595,-3.89786,-4.05221,-4.05221,-4.11373,-3.86664,-3.88203,-4.20833,-3.97481,-3.87431,-4.24527,-3.95268,-4.20833,-4.20286,-3.91177,-4.20833,-3.97481,-3.91177,-3.87191,-5.08254,-5.65368,-4.15027,-3.96559,-3.97481,-3.89786,-4.20833,-4.05221,-3.91809,-3.90316,-3.86773,-3.94448,-5.05122,-5.89494,-3.98595,-5.53525,-3.86911,-3.91177,-3.86773,-4.0797,-4.20833,-4.269,-4.20833,-5.31712,-3.91597,-3.88783,-3.88783,-3.99605,-3.99605,-3.92587,-3.97481,-4.87804,-3.86613,-4.20833,-4.59636,-3.91809,-3.89225,-4.06669,-3.86773,-3.88647,-3.87431,-5.65368,-5.65368,-3.87431,-3.87191,-4.0797,-4.20833,-3.86613,-5.4449,-5.4449,-4.33762,-3.91177,-3.91177,-4.13524,-4.25107,136.223,107.575,80.2306,132.056,141.649,106.285,121.699,100.143,93.6225,97.5214,100.284,95.9324,81.9913,141.077,107.571,88.5963,111.797,97.8581,78.1055,134.034,144.435,75.6785,89.0271,74.7386,129.199,110.736,108.363,136.026,109.064,113.319,114.417,91.2756,90.0279,91.8309,84.8815,131.802,117.595,98.6615,117.373,88.831,87.7667,68.3898,68.6101,169.611,94.0063,71.3727,120.712,89.776,118.006,84.6054,78.4785,95.5363,123.207,102.037,93.1479,71.1264,118.807,169.338,95.3019,102.173,132.295,126.891,105.311,57.8014,71.088,80.261,131.462,95.2513,102.408,94.5021,136.816,97.9587,97.1565,96.478,110.272,56.0101,85.5961
-252.59,0.900253,0.83838,2,3,0,255.733,107.717,2.21128,18.0444,114.524,110.101,94.622,112.312,107.89,121.157,121.157,114.524,112.312,114.524,99.0446,118.946,105.678,114.524,110.101,99.0446,123.369,99.0446,99.0446,118.946,99.0446,110.101,103.467,92.4107,123.369,96.8333,118.946,107.89,99.0446,121.157,116.735,107.89,118.946,105.678,112.312,121.157,112.312,107.89,96.8333,99.0446,118.946,105.678,99.0446,125.58,99.0446,105.678,92.4107,92.4107,92.4107,103.467,103.467,114.524,118.946,125.58,103.467,99.0446,101.256,116.735,123.369,110.101,118.946,116.735,105.678,92.4107,92.4107,105.678,110.101,105.678,99.0446,103.467,116.735,116.735,96.8333,99.0446,99.0446,92.4107,90.1994,-3.84319,-4.41984,-4.17492,-3.90253,-3.81861,-4.00294,-4.00294,-4.13569,-3.81998,-3.84319,-3.99608,-3.93467,-3.86129,-4.17959,-3.96845,-3.99608,-4.23653,-3.81317,-3.99608,-3.93467,-3.81317,-3.81179,-5.53175,-6.57386,-4.08622,-3.82717,-3.93467,-3.81861,-3.99608,-4.00294,-3.88142,-3.90736,-3.81348,-3.84045,-4.989,-6.12865,-3.90253,-5.39512,-3.88348,-3.81317,-3.81348,-4.18925,-3.99608,-4.18452,-3.99608,-5.76655,-4.0483,-3.8207,-3.8207,-4.09028,-4.09028,-3.85783,-3.93467,-4.81659,-3.83023,-3.99608,-4.35131,-3.88142,-3.8292,-3.96225,-3.81348,-3.82814,-3.86129,-6.57386,-6.57386,-3.86129,-3.81179,-4.18925,-3.99608,-3.83023,-5.51106,-5.51106,-4.07799,-3.81317,-3.81317,-3.90022,-3.95927,123.579,113.139,70.2362,139.015,90.2015,128.643,116.613,114.869,98.7649,120.854,135.178,106.381,120.051,110.021,125.043,137.761,149.722,100.996,86.8507,107.981,88.6917,90.2177,100.953,102.223,80.2038,88.0413,109.819,104.696,89.2657,102.599,124.187,97.766,132.83,80.5618,108.883,117.019,105.411,114.133,110.546,73.3331,112.556,102.496,77.5138,122.082,110.98,109.662,122.544,89.208,95.6303,110.869,135.603,111.358,134.265,139.053,127.207,95.7968,97.0931,149.025,119.899,113.055,138.213,130.895,100.97,101.508,103.496,124.477,107.816,138.865,108.616,105.285,120.051,123.427,126.706,73.8833,101.425,94.8863,95.2996
-252.559,0.818861,0.83838,2,3,0,255.312,108.748,2.04292,17.2738,115.036,110.95,96.6495,112.993,108.907,121.165,121.165,115.036,112.993,115.036,100.735,119.122,106.864,115.036,110.95,100.735,123.207,100.735,100.735,119.122,100.735,110.95,104.821,94.6066,123.207,98.6924,119.122,108.907,100.735,121.165,117.079,108.907,119.122,106.864,112.993,121.165,112.993,108.907,98.6924,100.735,119.122,106.864,100.735,125.25,100.735,106.864,94.6066,94.6066,94.6066,104.821,104.821,115.036,119.122,125.25,104.821,100.735,102.778,117.079,123.207,110.95,119.122,117.079,106.864,94.6066,94.6066,106.864,110.95,106.864,100.735,104.821,117.079,117.079,98.6924,100.735,100.735,94.6066,92.5637,-3.81062,-4.37625,-4.0668,-3.85041,-3.77013,-3.977,-3.977,-4.14696,-3.78314,-3.81062,-3.91196,-3.90755,-3.84708,-4.14337,-3.96905,-3.91196,-4.24066,-3.76904,-3.91196,-3.90755,-3.76904,-3.76964,-5.79993,-7.10233,-4.06043,-3.771,-3.90755,-3.77013,-3.91196,-3.977,-3.8521,-3.90107,-3.76942,-3.78461,-4.99035,-6.2954,-3.85041,-5.38814,-3.89474,-3.76904,-3.76942,-4.24469,-3.91196,-4.15785,-3.91196,-6.04533,-4.12564,-3.80369,-3.80369,-4.13622,-4.13622,-3.80943,-3.90755,-4.83652,-3.80708,-3.91196,-4.26512,-3.8521,-3.78537,-3.90538,-3.76942,-3.78243,-3.84708,-7.10233,-7.10233,-3.84708,-3.76964,-4.24469,-3.91196,-3.80708,-5.58426,-5.58426,-3.98239,-3.76904,-3.76904,-3.81687,-3.86079,102.501,78.6482,72.3288,109.682,107.362,90.3292,105.361,123.71,106.438,100.568,104.344,110.316,97.8666,92.9329,103.933,122.191,129.231,140.02,113.093,138.307,81.6243,127.875,116.206,90.1307,129.108,97.1106,131.223,91.5782,103.481,97.5102,97.8359,95.7223,154.494,80.5862,99.3539,142.964,104.58,80.9841,102.186,91.8982,105.664,106.444,95.058,112.283,98.2111,103.478,72.6097,69.2789,88.9347,79.5904,92.4891,125.998,89.5111,144.36,100.035,111.413,89.9504,116.409,96.8146,119.581,116.155,115.091,108.816,113.571,64.7397,108.966,114.785,77.5811,124.432,98.8846,84.4718,93.8313,102.967,100.731,88.8306,93.037,84.1613
-256.046,0.561219,0.83838,2,3,0,257.696,101.853,1.90705,18.4235,107.722,103.908,90.5589,105.815,102.001,113.443,113.443,107.722,105.815,107.722,94.373,111.536,100.094,107.722,103.908,94.373,115.351,94.373,94.373,111.536,94.373,103.908,98.1871,88.6519,115.351,92.466,111.536,102.001,94.373,113.443,109.629,102.001,111.536,100.094,105.815,113.443,105.815,102.001,92.466,94.373,111.536,100.094,94.373,117.258,94.373,100.094,88.6519,88.6519,88.6519,98.1871,98.1871,107.722,111.536,117.258,98.1871,94.373,96.28,109.629,115.351,103.908,111.536,109.629,100.094,88.6519,88.6519,100.094,103.908,100.094,94.373,98.1871,109.629,109.629,92.466,94.373,94.373,88.6519,86.7448,-3.84021,-4.83541,-4.38932,-4.12896,-3.92681,-3.85003,-3.85003,-3.92041,-3.85836,-3.84021,-4.1923,-3.83604,-3.83258,-4.56365,-3.85507,-4.1923,-4.7276,-3.87921,-4.1923,-3.83604,-3.87921,-3.88723,-5.00294,-6.03329,-3.87474,-3.91618,-3.83604,-3.92681,-4.1923,-3.85003,-3.83277,-3.83847,-3.93809,-3.97711,-5.554,-7.02547,-4.12896,-5.95956,-3.84152,-3.87921,-3.93809,-3.98266,-4.1923,-3.91016,-4.1923,-5.16667,-3.94283,-3.83524,-3.83524,-3.9313,-3.9313,-4.05462,-3.83604,-4.27128,-3.83741,-4.1923,-4.66137,-3.83277,-3.86441,-4.21401,-3.93809,-3.99099,-3.83258,-6.03329,-6.03329,-3.83258,-3.88723,-3.98266,-4.1923,-3.83741,-6.23337,-6.23337,-4.28545,-3.87921,-3.87921,-4.02227,-4.09139,126.909,91.8173,66.3611,105.469,115.788,90.2325,106.005,104.996,113.43,95.6124,93.7335,139.729,117.4,122.315,78.2546,119.46,107.287,100.193,98.1689,92.3492,74.7568,102.547,97.0348,114.595,104.291,78.1351,148.016,100.964,73.4169,121.116,111.299,100.407,102.568,121.715,102.385,93.2454,91.8802,104.479,54.8842,114.522,116.798,113.074,83.7241,120.16,103.684,80.5941,92.2406,78.1203,79.7775,116.061,140.714,132.604,107.713,91.6229,84.0617,115.896,111.448,94.1484,88.3051,98.5786,110.521,99.8305,76.268,73.8794,103.907,116.054,98.7073,94.3451,141.985,56.0078,111.693,149.097,91.6971,86.1764,115.09,74.3148,116.335
-252.679,0.96138,0.83838,2,7,0,256.343,108.634,2.78834,16.6741,117.216,111.639,92.121,114.428,108.851,125.581,125.581,117.216,114.428,117.216,97.6977,122.793,106.063,117.216,111.639,97.6977,128.369,97.6977,97.6977,122.793,97.6977,111.639,103.274,89.3327,128.369,94.9094,122.793,108.851,97.6977,125.581,120.004,108.851,122.793,106.063,114.428,125.581,114.428,108.851,94.9094,97.6977,122.793,106.063,97.6977,131.158,97.6977,106.063,89.3327,89.3327,89.3327,103.274,103.274,117.216,122.793,131.158,103.274,97.6977,100.486,120.004,128.369,111.639,122.793,120.004,106.063,89.3327,89.3327,106.063,111.639,106.063,97.6977,103.274,120.004,120.004,94.9094,97.6977,97.6977,89.3327,86.5443,-3.82644,-4.33905,-4.30767,-3.78864,-3.73517,-4.1694,-4.1694,-4.26583,-3.76805,-3.82644,-4.00498,-4.02711,-3.7989,-4.0267,-3.97644,-4.00498,-3.97606,-3.74233,-4.00498,-4.02711,-3.74233,-3.73763,-5.72395,-6.51501,-4.33964,-3.7794,-4.02711,-3.73517,-4.00498,-4.1694,-3.9128,-3.87369,-3.74682,-3.76068,-4.90883,-5.86328,-3.78864,-5.47769,-3.77614,-3.74233,-3.74682,-4.1968,-4.00498,-4.53785,-4.00498,-6.07164,-3.88943,-3.7336,-3.7336,-4.04969,-4.04969,-3.74673,-4.02711,-5.47869,-3.75208,-4.00498,-4.41761,-3.9128,-3.85877,-3.8585,-3.74682,-3.7328,-3.7989,-6.51501,-6.51501,-3.7989,-3.73763,-4.1968,-4.00498,-3.75208,-5.35087,-5.35087,-4.14234,-3.74233,-3.74233,-3.93744,-4.0584,127.777,133.682,78.5625,102.893,118.764,119.418,94.8012,123.217,133.574,121.229,111.939,154.071,103.833,103.567,129.378,88.5374,154.214,78.1739,88.4276,112.824,72.8866,115.013,110.906,92.7649,139.343,69.1546,139.375,106.205,117.473,120.129,103.189,103.108,129.159,78.9215,132.875,109.19,131.149,114.884,85.6063,77.9555,116.807,97.0909,101.347,122.898,107.773,83.5354,84.0005,46.5306,77.6532,105.121,102.76,108.251,141.814,111.963,93.0688,95.3575,89.537,104.368,122.022,98.2875,100.356,135.731,116.343,96.9971,100.438,94.0612,111.606,111.07,131.71,97.7984,109.176,111.08,94.56,89.3677,100.371,90.6752,97.6309
-252.322,0.904339,0.83838,2,3,0,254.253,107.211,1.99432,17.5104,113.349,109.36,95.4001,111.355,107.366,119.332,119.332,113.349,111.355,113.349,99.3888,117.338,105.372,113.349,109.36,99.3888,121.326,99.3888,99.3888,117.338,99.3888,109.36,103.377,93.4058,121.326,97.3945,117.338,107.366,99.3888,119.332,115.343,107.366,117.338,105.372,111.355,119.332,111.355,107.366,97.3945,99.3888,117.338,105.372,99.3888,123.321,99.3888,105.372,93.4058,93.4058,93.4058,103.377,103.377,113.349,117.338,123.321,103.377,99.3888,101.383,115.343,121.326,109.36,117.338,115.343,105.372,93.4058,93.4058,105.372,109.36,105.372,99.3888,103.377,115.343,115.343,97.3945,99.3888,99.3888,93.4058,91.4115,-3.80003,-4.47641,-4.12933,-3.90362,-3.79305,-3.92375,-3.92375,-4.07232,-3.78473,-3.80003,-3.96535,-3.86954,-3.82879,-4.23386,-3.92461,-3.96535,-4.35037,-3.78234,-3.96535,-3.86954,-3.78234,-3.7824,-5.59843,-6.85409,-3.99093,-3.79281,-3.86954,-3.79305,-3.96535,-3.92375,-3.82829,-3.87022,-3.79329,-3.81667,-5.11982,-6.47874,-3.90362,-5.5184,-3.8709,-3.78234,-3.79329,-4.16706,-3.96535,-4.07109,-3.96535,-5.82201,-4.0748,-3.80065,-3.80065,-4.07356,-4.07356,-3.85387,-3.86954,-4.6686,-3.80034,-3.96535,-4.34692,-3.82829,-3.7846,-3.96633,-3.79329,-3.8171,-3.82879,-6.85409,-6.85409,-3.82879,-3.7824,-4.16706,-3.96535,-3.80034,-5.74035,-5.74035,-4.04085,-3.78234,-3.78234,-3.85264,-3.90202,147.559,129.113,78.8447,109.773,81.2603,132.657,120.66,115.379,120.109,107.222,113.314,92.2429,92.7196,128.688,80.4415,141.776,130.325,80.2314,105.804,114.679,90.9067,86.6579,133.134,82.4487,131.7,94.6987,116.674,94.3321,77.0975,88.3191,129.327,88.5568,120.142,100.148,113.119,123.64,127.509,108.319,93.916,80.2778,107.283,108.462,94.2526,114.007,96.9434,111.937,87.3307,101.93,97.8002,127.443,64.1634,89.4975,125.629,114.867,102.406,89.913,79.9544,125.969,118.324,73.9179,132.741,127.067,101.281,76.9064,103.001,96.7482,91.3498,92.5264,117.251,111.872,93.7403,135.443,95.2341,108.652,89.6325,58.6996,89.7436
-251.728,0.984048,0.83838,2,3,0,252.699,106.023,2.2937,15.8048,113.082,108.495,92.4391,110.789,106.201,119.963,119.963,113.082,110.789,113.082,97.0265,117.67,103.908,113.082,108.495,97.0265,122.257,97.0265,97.0265,117.67,97.0265,108.495,101.614,90.1454,122.257,94.7328,117.67,106.201,97.0265,119.963,115.376,106.201,117.67,103.908,110.789,119.963,110.789,106.201,94.7328,97.0265,117.67,103.908,97.0265,124.551,97.0265,103.908,90.1454,90.1454,90.1454,101.614,101.614,113.082,117.67,124.551,101.614,97.0265,99.3202,115.376,122.257,108.495,117.67,115.376,103.908,90.1454,90.1454,103.908,108.495,103.908,97.0265,101.614,115.376,115.376,94.7328,97.0265,97.0265,90.1454,87.8517,-3.69827,-4.60496,-4.29654,-3.84909,-3.70813,-3.87796,-3.87796,-4.02184,-3.68049,-3.69827,-4.01615,-3.797,-3.70981,-4.25214,-3.8237,-4.01615,-4.30939,-3.69695,-4.01615,-3.797,-3.69695,-3.68378,-5.67981,-6.90527,-3.97998,-3.73478,-3.797,-3.70813,-4.01615,-3.87796,-3.7371,-3.75623,-3.69012,-3.75355,-5.38728,-6.88778,-3.84909,-5.96587,-3.72409,-3.69695,-3.69012,-4.06642,-4.01615,-4.10306,-4.01615,-5.98063,-3.88528,-3.67929,-3.67929,-3.94924,-3.94924,-3.77504,-3.797,-4.88575,-3.68446,-4.01615,-4.53527,-3.7371,-3.68945,-3.9442,-3.69012,-3.72205,-3.70981,-6.90527,-6.90527,-3.70981,-3.68378,-4.06642,-4.01615,-3.68446,-6.07889,-6.07889,-4.14581,-3.69695,-3.69695,-3.87364,-3.97466,94.3253,138.052,105.268,115.349,122.06,119.195,112.24,116.402,95.934,105.4,82.9003,108.397,129.746,95.1344,102.865,95.191,135.929,123.542,56.3303,94.6373,100.285,130.66,115.574,104.222,134.264,104.425,119.571,91.0442,130.977,105.252,98.0769,91.8259,97.4554,115.523,96.9633,120.192,94.5983,119.601,105.299,91.0606,119.775,97.7295,91.775,127.437,69.6008,104.804,92.639,65.2774,103.155,93.2983,83.6909,105.141,138.35,117.566,110.741,91.3493,80.8606,116.604,120.685,100.338,125.953,121.128,108.125,79.2544,79.9808,79.0018,103.506,127.467,85.6756,102.939,126.518,111.591,88.6891,103.515,115.126,76.7839,88.9711
-251.666,0.703331,0.83838,3,7,0,254.24,107.393,2.45526,16.0637,114.95,110.039,92.8524,112.495,107.584,122.316,122.316,114.95,112.495,114.95,97.763,119.86,105.129,114.95,110.039,97.763,124.771,97.763,97.763,119.86,97.763,110.039,102.673,90.3972,124.771,95.3077,119.86,107.584,97.763,122.316,117.405,107.584,119.86,105.129,112.495,122.316,112.495,107.584,95.3077,97.763,119.86,105.129,97.763,127.226,97.763,105.129,90.3972,90.3972,90.3972,102.673,102.673,114.95,119.86,127.226,102.673,97.763,100.218,117.405,124.771,110.039,119.86,117.405,105.129,90.3972,90.3972,105.129,110.039,105.129,97.763,102.673,117.405,117.405,95.3077,97.763,97.763,90.3972,87.9419,-3.74297,-4.46753,-4.26525,-3.80465,-3.70681,-3.98939,-3.98939,-4.12856,-3.70756,-3.74297,-3.98566,-3.88389,-3.74647,-4.1344,-3.89079,-3.98566,-4.1449,-3.7052,-3.98566,-3.88389,-3.7052,-3.6955,-5.76407,-6.85765,-4.11826,-3.73816,-3.88389,-3.70681,-3.98566,-3.98939,-3.80175,-3.80695,-3.69554,-3.74148,-5.16145,-6.44722,-3.80465,-5.7316,-3.75009,-3.7052,-3.69554,-4.13899,-3.98566,-4.27048,-3.98566,-6.08664,-3.90496,-3.6958,-3.6958,-4.00672,-4.00672,-3.74492,-3.88389,-5.13182,-3.70935,-3.98566,-4.45375,-3.80175,-3.7396,-3.88775,-3.69554,-3.70855,-3.74647,-6.85765,-6.85765,-3.74647,-3.6955,-4.13899,-3.98566,-3.70935,-5.75414,-5.75414,-4.11377,-3.7052,-3.7052,-3.87418,-3.97723,127.185,143.698,88.6974,111.805,124.77,130.125,83.1142,110.681,118.787,115.685,89.51,98.3161,96.8434,116.366,108.487,122.289,148.502,124.149,73.9618,108.741,98.798,102.788,87.2879,69.2422,147.167,100.562,150.78,121.048,107.968,112.383,125.779,98.2726,112.95,118.273,120.31,133.436,135.529,124.671,99.3616,91.6073,99.7485,112.069,100.936,150.834,83.3503,117.312,81.8993,87.5502,92.3952,109.199,118.771,127.546,112.447,136.302,90.7679,104.669,100.422,116.458,137.95,139.16,100.214,113.273,109.463,78.9509,73.8842,109.273,133.169,84.12,92.0655,107.215,114.764,107.694,78.3289,69.0854,96.102,67.7457,65.7978
-251.626,0.711685,0.83838,2,3,0,254.96,106.562,2.27408,15.856,113.562,109.014,93.0952,111.288,106.74,120.384,120.384,113.562,111.288,113.562,97.6433,118.11,104.466,113.562,109.014,97.6433,122.658,97.6433,97.6433,118.11,97.6433,109.014,102.191,90.8211,122.658,95.3693,118.11,106.74,97.6433,120.384,115.836,106.74,118.11,104.466,111.288,120.384,111.288,106.74,95.3693,97.6433,118.11,104.466,97.6433,124.932,97.6433,104.466,90.8211,90.8211,90.8211,102.191,102.191,113.562,118.11,124.932,102.191,97.6433,99.9174,115.836,122.658,109.014,118.11,115.836,104.466,90.8211,90.8211,104.466,109.014,104.466,97.6433,102.191,115.836,115.836,95.3693,97.6433,97.6433,90.8211,88.547,-3.70772,-4.55839,-4.25082,-3.83344,-3.70362,-3.89693,-3.89693,-4.04827,-3.68578,-3.70772,-3.98614,-3.81329,-3.72214,-4.21987,-3.84407,-3.98614,-4.28058,-3.69353,-3.98614,-3.81329,-3.69353,-3.68442,-5.74343,-6.9965,-4.00114,-3.72513,-3.81329,-3.70362,-3.98614,-3.89693,-3.75022,-3.77282,-3.68959,-3.7434,-5.32201,-6.8037,-3.83344,-5.88257,-3.73982,-3.69353,-3.68959,-4.09864,-3.98614,-4.12592,-3.98614,-6.0449,-3.91536,-3.68382,-3.68382,-3.97808,-3.97808,-3.76492,-3.81329,-4.91874,-3.69204,-3.98614,-4.48458,-3.75022,-3.69654,-3.92253,-3.68959,-3.71697,-3.72214,-6.9965,-6.9965,-3.72214,-3.68442,-4.09864,-3.98614,-3.69204,-6.00374,-6.00374,-4.1082,-3.69353,-3.69353,-3.85004,-3.94335,121.388,112.683,76.8121,126.652,95.4751,104.341,140.545,119.334,136.408,144.42,100.632,103.479,108.837,95.3424,79.9463,116.168,113.927,96.2694,77.0166,108.451,66.9468,131.91,117.828,95.6309,139.557,98.6235,155.93,112.1,116.98,127.42,114.64,113.593,132.078,96.8562,133.275,104.491,116.419,101.339,87.9629,133.53,114.924,97.8754,91.1592,89.9019,58.6309,84.7105,97.0921,83.2136,102.533,107.595,109.099,100.665,134.834,132.718,89.8881,96.9496,106.37,119.735,147.841,106.231,103.241,128.293,111.297,95.4259,110.963,109.089,94.6683,130.476,118.605,103.532,91.01,108.591,104.156,126.222,131.522,72.8268,69.2861
-252.886,0.761703,0.83838,1,3,0,253.602,104.046,2.13023,16.6593,110.603,106.342,91.4306,108.472,104.212,116.993,116.993,110.603,108.472,110.603,95.691,114.863,102.082,110.603,106.342,95.691,119.124,95.691,95.691,114.863,95.691,106.342,99.9515,89.3003,119.124,93.5608,114.863,104.212,95.691,116.993,112.733,104.212,114.863,102.082,108.472,116.993,108.472,104.212,93.5608,95.691,114.863,102.082,95.691,121.254,95.691,102.082,89.3003,89.3003,89.3003,99.9515,99.9515,110.603,114.863,121.254,99.9515,95.691,97.8213,112.733,119.124,106.342,114.863,112.733,102.082,89.3003,89.3003,102.082,106.342,102.082,95.691,99.9515,112.733,112.733,93.5608,95.691,95.691,89.3003,87.1701,-3.73256,-4.74025,-4.35314,-3.97131,-3.79226,-3.82002,-3.82002,-3.93443,-3.73611,-3.73256,-4.10078,-3.77451,-3.73971,-4.40977,-3.80437,-4.10078,-4.51709,-3.76536,-4.10078,-3.77451,-3.76536,-3.75601,-5.34811,-6.51451,-3.88187,-3.8066,-3.77451,-3.79226,-4.10078,-3.82002,-3.74536,-3.76387,-3.77944,-3.84486,-5.52267,-7.06409,-3.97131,-6.03937,-3.75475,-3.76536,-3.77944,-3.99488,-4.10078,-3.96008,-4.10078,-5.58618,-3.88774,-3.73279,-3.73279,-3.91032,-3.91032,-3.891,-3.77451,-4.54573,-3.73191,-4.10078,-4.61811,-3.74536,-3.73329,-4.06797,-3.77944,-3.82705,-3.73971,-6.51451,-6.51451,-3.73971,-3.75601,-3.99488,-4.10078,-3.73191,-6.23403,-6.23403,-4.21878,-3.76536,-3.76536,-3.93816,-4.02846,117.844,88.1865,95.497,104.019,47.9687,130.3,122.656,124.244,132.788,125.332,131.66,122.864,117.093,113.114,93.059,123.217,144.109,90.9894,81.6392,129.972,89.4939,104.858,99.7637,80.3382,145.647,108.923,153.478,93.1362,110.239,128.167,124.575,99.3649,99.511,101.577,80.1232,127.886,89.9476,97.3428,104.066,55.7672,118.589,81.0084,75.7957,100.059,100.017,93.6615,87.9627,67.4032,119.918,99.2327,104.227,111.137,120.937,131.342,107.562,79.2986,114.33,121.575,114.64,114.311,118.357,106.613,110.305,80.609,103.288,82.87,85.2163,87.8836,48.1699,78.7957,123.28,110.313,88.9917,99.4565,65.051,90.6314,108.73
